,texts,labels,datetime
190,"BREAKING: Donald J. Trump will win battleground state of Ohio and its 18 electoral votes, CNN projects cnn.it/results",pos,2016-11-08 22:29:52
191,"BREAKING: Hillary Clinton will win New Mexico; Donald J. Trump  will win Missouri, CNN projects cnn.it/results #ElectionNight",neg,2016-11-08 22:18:57
192,"BREAKING: Donald J. Trump will win Montana’s 3 electoral votes, CNN projects cnn.it/results #ElectionNight",pos,2016-11-08 22:04:53
193,Current state of the race: Donald J. Trump leads Hillary Clinton 136-104 in the race to 270 electoral votes. Follow results on CNN: cnn.it/results,pos,2016-11-08 21:56:45
194,"BREAKING: Hillary Clinton will win Connecticut; Donald J. Trump  will win Louisiana, CNN projects cnn.it./results #CNNElection",pos,2016-11-08 21:44:05
195,Here's your live state of the race. Full results and live coverage at CNN.com #CNNElection #ElectionNight,neg,2016-11-08 21:40:34
196,We’re inside the Empire State Building with Chris Moody and Vanessa Yurkevich where CNN is projecting election results. Any questions? Let us know! #CNNElection #ElectionNight #MyVote,pos,2016-11-08 21:30:00
197,"BREAKING: Donald J. Trump will win Texas and Arkansas, CNN projects cnn.it/results #ElectionNight",pos,2016-11-08 21:15:33
198,"BREAKING: CNN projects Hillary Clinton will win: 
✅ New York

BREAKING: CNN projects Donald J. Trump will win: 
✅ Kansas
✅ North Dakota
✅ South Dakota
✅ Wyoming 
✅ Nebraska (3 of the 5 electoral votes) 

--> Follow live cnn.it/results #CNNElection #ElectionNight",pos,2016-11-08 21:06:53
199,"BREAKING: Donald J. Trump will win South Carolina and Alabama, CNN projects cnn.it/results #ElectionNight",pos,2016-11-08 20:33:31
200,We’re in New York with Chris Moody and Vanessa Yurkevich where CNN is projecting election results on the Empire State Building. Any questions? Let us know! #CNNElection #ElectionNight #MyVote,neg,2016-11-08 20:30:32
201,"This Election Day, some women brought their daughters to the polls (even though some of them were too young to vote) http://cnn.it/2fejDns",neg,2016-11-08 20:20:41
202,"BREAKING: CNN projects Hillary Clinton will win:
✅ Delaware
✅ Illinois
✅ Maryland
✅ Massachusetts
✅ New Jersey
✅ Rhode Island
✅ Washington, DC

BREAKING: CNN projects Donald J. Trump will win:
✅ Mississippi
✅ Oklahoma
✅Tennessee

Follow live cnn.it/results #CNNElection",pos,2016-11-08 20:04:16
203,"""If, after everything he has said, after every attack he has made against Latinos... it would be sweet, sweet justice if it was a Latino vote that defeated [Donald J. Trump].""",neg,2016-11-08 19:56:01
204,"BREAKING: Donald J. Trump will win West Virginia’s 5 electoral votes, CNN projects cnn.com/results #CNNElection #ElectionNight",pos,2016-11-08 19:32:42
205,We’re in New York where Vanessa Yurkevich is talking to comedian Jeff Ross. Any questions? Let us know! #CNNElection #ElectionNight #MyVote,neg,2016-11-08 19:32:05
206,"Donald J. Trump is suing Clark County, Nevada, Registrar of Voters for keeping polling stations open two hours beyond their designated closing times. Here's how the judge responded http://cnn.it/2fejss8",neg,2016-11-08 19:28:36
207,"BREAKING: Donald J. Trump will win Kentucky and Indiana; Hillary Clinton will win Vermont, CNN projects cnn.com/results #CNNElection",pos,2016-11-08 19:14:36
208,We're at an election watch party in Chicago. How are voters feeling in the Windy City ahead of the polls closing? Ask your questions. #CNNElection #ElectionNight #MyVote,pos,2016-11-08 19:12:46
209,"We’re projecting (literally) the election results on the Empire State Building. Watch as we light up the New York City skyline with the race to 270, winners of key states and the next US president-elect. #MyVote

Follow all the latest updates here: http://cnn.it/2ejPFPi",pos,2016-11-08 18:37:44
210,We’re in New York outside a polling location where Chris Moody is talking to a recent voter. Any questions? Ask away! #CNNElection #ElectionDay,neg,2016-11-08 18:31:33
211,Donald J. Trump just misquoted CNN in a tweet. Jake Tapper takes him to task live on air. http://cnn.it/2fBlgdt,pos,2016-11-08 18:10:13
212,"We’re in Raleigh, North Carolina, where Maria Santana is at a polling station talking to voters. Any questions? Let us know! #CNNElection #ElectionDay",pos,2016-11-08 17:34:21
213,"We’re in Warren, Michigan, where Jessica Schneider is at a polling station talking to voters. Any questions? Let us know! #CNNElection #ElectionDay",neg,2016-11-08 17:18:56
214,"We're in the CNN Election Center with Senior Political Reporter Manu Raju and two CNN political commentators - Donald Trump supporter Paris Dennard and Hillary Clinton supporter Angela Rye. With just a little over an hour until the first polls close, what questions do you have? #CNNElection #ElectionDay #MyVote",pos,2016-11-08 16:55:29
215,Eric Trump may have broken the law after he tweeted a picture of what appears to be his own ballot with a vote for his father.,neg,2016-11-08 16:47:02
216,"""I think the process has changed him so much."" Donald Trump Jr. comments on how the campaign has affected his dad http://cnn.it/2fAV9TP",pos,2016-11-08 16:30:51
217,"We're live at Susan B. Anthony's gravesite, where hundreds of voters are making an emotional pilgrimage on this #ElectionDay

Anthony was a pioneering activist who fought for women's suffrage. She died in 1906, 14 years before women got the right to vote.",pos,2016-11-08 16:29:39
218,"Women are wearing pantsuits on Election Day in support of Hillary Clinton 
http://cnn.it/2fdL4xx",pos,2016-11-08 16:00:31
219,We're in the CNN Election Center with the folks behind-the-scenes of CNN's election coverage. How does CNN project a race? What will the results be? What is CNN doing tonight beyond television coverage? Leave your questions in the comments! #CNNElection #ElectionDay,pos,2016-11-08 15:42:21
220,"We’re in Council Bluffs, Iowa, where Rosa Flores is reporting with a competing network — the Thomas Jefferson High School Channel! We’re asking these young reporters what it’s like voting and covering the election for the first time. #CNNElection #ElectionDay",neg,2016-11-08 15:41:32
221,"We're at a U.S. election viewing party in Paris, France, with CNN's Jim Bittermann. Are people excited or nervous? Ask your questions.",pos,2016-11-08 15:07:05
222,Donald J. Trump's peek at Melania Trump's ballot inspired a flood of jokes,neg,2016-11-08 15:00:06
223,"Tech problems in North Carolina, clerks lacking ""integrity"" and other issues on Election Day",pos,2016-11-08 14:32:02
224,JUST IN: Donald J. Trump's campaign lawyers are suing in the state of Nevada over an early vote dispute,neg,2016-11-08 14:02:32
225,"We're in Moscow, Russia, at a U.S. election watch party with CNN's Clarissa Ward. What is the election vibe in Russia?",pos,2016-11-08 14:02:11
226,Donald J. Trump glanced over at Melania Trump as they both cast their votes in New York http://cnn.it/2fAq56N,neg,2016-11-08 13:45:33
227,"We’re in the United Arab Emirates at a US election party, where locals and Americans are watching history being made a world away.",pos,2016-11-08 13:43:33
228,What questions do you have about the elections? We're in CNN's Election Center with CNN Politics Executive Editor Rachel Smolkin and Political Director David Chalian. #CNNElection #ElectionDay,neg,2016-11-08 13:39:55
229,"Ryan Young is in Wauwatosa, Wisconsin, where city officials are counting 10,000 absentee votes. #ElectionDay #CNNElection",neg,2016-11-08 13:35:18
230,This couple has been married for 37 years. He's voting for Hillary Clinton and she's voting for Donald J. Trump. But in the end there is still love. http://cnn.it/2fAwGxQ,pos,2016-11-08 13:25:39
231,"We're live at Susan B. Anthony's gravesite, where hundreds of voters are making an emotional pilgrimage on this #ElectionDay

Anthony was a pioneering activist who fought for women's suffrage. She died in 1906, 14 years before women got the right to vote. #CNNElection http://cnn.it/2fdzAKe",pos,2016-11-08 13:14:50
232,Make sure to stay with us this Election Day. We'll be broadcasting live on Facebook as America picks the next president. Click like and never miss an FB Live 👆,neg,2016-11-08 12:53:43
233,"We’re in Manchester, New Hampshire with Chris Frates, where people are voting. Any questions for him? Let us know! #CNNElection #ElectionDay",neg,2016-11-08 12:51:55
234,"We're in Raleigh, North Carolina, flying above a voting center in a CNN Air drone #CNNElection #ElectionDay #MyVote",pos,2016-11-08 12:25:11
235,"We’re with Ana Cabrera at the only ballot processing center in Jefferson County, Colorado, where the first round of ballots has arrived. Do you have any questions for her? Let us know! #ElectionDay #CNNElection",neg,2016-11-08 11:53:14
236,Donald J. Trump stopped to buy a treat and give out high-fives to kids before heading in to cast his vote on Election Day http://cnn.it/2fw0xqJ,neg,2016-11-08 11:34:45
237,"We're in Parma, Ohio at Pleasant Valley Elementary School, where voters are streaming in to cast their ballot. Got any questions? Leave them in the comments below. #CNNElection #ElectionDay #MyVote",pos,2016-11-08 11:13:23
238,Tourism has taken over as the primary industry in Cape Breton. What happened? Donald J. Trump,pos,2016-11-08 11:02:01
239,These celebrities promised to pack their bags if Donald J. Trump wins,neg,2016-11-08 10:36:21
240,"We’re in a drone flying above a voting center in Parma, Ohio #CNNElection #ElectionDay #MyVote

(no sound)",neg,2016-11-08 10:21:10
241,"We’re in a drone flying above a voting center in Parma, Ohio #CNNElection #ElectionDay #MyVote

(no sound)",neg,2016-11-08 10:17:10
242,"""I'll do the very best I can if I am fortunate enough to win today,"" said Hillary Clinton after casting her vote today http://cnn.it/2fzRoxL",pos,2016-11-08 10:15:40
243,"We're in Ashburn, Virginia inside a voting center where CNN's Brian Todd is here to take your questions. What questions do you have? #CNNElection #MyVote #ElectionDay",pos,2016-11-08 10:11:46
244,How does the weather affect voting turnout on Election Day? CNN Weather's Jennifer Gray explains. #CNNElection #ElectionDay,pos,2016-11-08 10:00:50
245,"We’re flying a drone over Bedford, North Carolina, where people are lining up to vote. #CNNElection #ElectionDay",pos,2016-11-08 09:39:00
246,"We're outside Pittsburgh, Pennsylvania in North Strabane Township where CNN's Miquel Marquez is talking to voters lining up to cast their ballots. What questions do you have? #MyVote #CNNElection #ElectionDay",pos,2016-11-08 09:03:34
247,Donald Trump Jr. talks about what happens if his father wins the presidency http://cnn.it/2fztCST,pos,2016-11-08 08:45:38
248,"Economists recommended would-be Donald J. Trump voters to ""choose a different candidate"" but did not endorse Hillary Clinton",pos,2016-11-08 08:13:28
249,"We’re in Chappaqua, New York, where Hillary Clinton is casting her ballot at the Grafflin School. #ElectionDay #CNNElection http://cnn.it/2fP8Dic",neg,2016-11-08 08:03:38
250,"From minimum wage to pot to labor laws, the election isn't just about the presidency",neg,2016-11-08 07:36:27
251,The results are in -- from Dixville Notch. Hillary Clinton took 4 of 8 votes cast in the tiny New Hampshire town in the Election Day tradition,neg,2016-11-08 06:59:30
252,"States can actually limit free speech on Election Day. Here's what's allowed, and why http://cnn.it/2fc8HX7",neg,2016-11-08 06:00:46
253,"Both Donald J. Trump and Hillary Clinton are facing scandals, but one of them will survive and become president. They wouldn't be the first to do so http://cnn.it/2fcaQlF",pos,2016-11-08 05:33:39
254,Do American expat votes actually matter? Here's how Americans living abroad could impact the 2016 election http://cnn.it/2fyNh55,neg,2016-11-08 05:00:38
255,There are Hillary Clinton *and* Donald J. Trump versions.,neg,2016-11-08 04:30:02
