WorkerId,Input.statis_id,Input.content,Input.source,Answer.sentiment
AEVU71Z2FDTUX,15704546335_10154689092886336,"Donald J. Trump's supporters are 'standard rednecks,' former President Bill Clinton said while campaigning for Hillary Clinton. ?",fox,Negative
A2XFO0X6RCS98M,15704546335_10154689092886336,"Donald J. Trump's supporters are 'standard rednecks,' former President Bill Clinton said while campaigning for Hillary Clinton. ?",fox,Negative
A2BSF1ESD5L16C,131459315949_10154067938245950,"This state saw a decline of about 41,000 voters in the election compared with 2012, especially in the four districts with the most ""transient, high poverty"" residents.",cbs,Negative
A2XFO0X6RCS98M,131459315949_10154067938245950,"This state saw a decline of about 41,000 voters in the election compared with 2012, especially in the four districts with the most ""transient, high poverty"" residents.",cbs,Negative
A1T79J0XQXDDGC,131459315949_10154067938245950,"This state saw a decline of about 41,000 voters in the election compared with 2012, especially in the four districts with the most ""transient, high poverty"" residents.",cbs,Negative
A177EXELDLWTWV,131459315949_10154040696300950,"The Trump campaign has raised the possibility that the 2016 election may be rigged, and concerns about voter fraud resonate with some registered voters.",cbs,Negative
A1HSHK6YKJUSL1,131459315949_10154040696300950,"The Trump campaign has raised the possibility that the 2016 election may be rigged, and concerns about voter fraud resonate with some registered voters.",cbs,Negative
A2XFO0X6RCS98M,131459315949_10154040696300950,"The Trump campaign has raised the possibility that the 2016 election may be rigged, and concerns about voter fraud resonate with some registered voters.",cbs,Negative
A33FA1VLSTBM74,8304333127_10154934933033128,"During the call, the leaders established a clear sense of mutual respect for one another, and President-elect Donald J. Trump stated that he believes the two leaders will have one of the strongest relationships for both countries moving forward.",wsj,Positive
A1HSHK6YKJUSL1,8304333127_10154934933033128,"During the call, the leaders established a clear sense of mutual respect for one another, and President-elect Donald J. Trump stated that he believes the two leaders will have one of the strongest relationships for both countries moving forward.",wsj,Positive
A2XFO0X6RCS98M,8304333127_10154934933033128,"During the call, the leaders established a clear sense of mutual respect for one another, and President-elect Donald J. Trump stated that he believes the two leaders will have one of the strongest relationships for both countries moving forward.",wsj,Positive
A9KPCMO1J1LQF,13652355666_10153956424765667,Trump might reject the result.,usatoday,Negative
A1SXSDLFB7ZLGQ,13652355666_10153956424765667,Trump might reject the result.,usatoday,Negative
A2XFO0X6RCS98M,13652355666_10153956424765667,Trump might reject the result.,usatoday,Negative
A34M93NJC830DP,131459315949_10153959681060950,"""...Having read and seen and heard what Mr. Trump said, albeit ten-plus years ago, I just - I cant endorse that person. I just cant do it,"" said Utah Rep. Jason Chaffetz.",cbs,Negative
A2BSF1ESD5L16C,131459315949_10153959681060950,"""...Having read and seen and heard what Mr. Trump said, albeit ten-plus years ago, I just - I cant endorse that person. I just cant do it,"" said Utah Rep. Jason Chaffetz.",cbs,Negative
A2HVG934DIDSXQ,131459315949_10153959681060950,"""...Having read and seen and heard what Mr. Trump said, albeit ten-plus years ago, I just - I cant endorse that person. I just cant do it,"" said Utah Rep. Jason Chaffetz.",cbs,Negative
AEVU71Z2FDTUX,131459315949_10153576261060950,"Larry Wilmore's roast of Donald J. Trump's ""President Johnson"" gets a big laugh from actor Will Smith: ",cbs,Neutral
A9KPCMO1J1LQF,131459315949_10153576261060950,"Larry Wilmore's roast of Donald J. Trump's ""President Johnson"" gets a big laugh from actor Will Smith: ",cbs,Positive
A2XFO0X6RCS98M,131459315949_10153576261060950,"Larry Wilmore's roast of Donald J. Trump's ""President Johnson"" gets a big laugh from actor Will Smith: ",cbs,Negative
AEVU71Z2FDTUX,13652355666_1701385030186018,"An entrepreneur created the game Trumped Up Cards: The World's Biggest Deck, based on the popular game Cards Against Humanity. Here's a sneak peek at the game. ",usatoday,Neutral
A2BSF1ESD5L16C,13652355666_1701385030186018,"An entrepreneur created the game Trumped Up Cards: The World's Biggest Deck, based on the popular game Cards Against Humanity. Here's a sneak peek at the game. ",usatoday,Negative
AURYD2FH3FUOQ,13652355666_1701385030186018,"An entrepreneur created the game Trumped Up Cards: The World's Biggest Deck, based on the popular game Cards Against Humanity. Here's a sneak peek at the game. ",usatoday,Neutral
A2KRIPTSNZI4HF,131459315949_10153987182875950,A viral Twitter campaign in the wake of Trump's lewd remarks led the actress to open up about her own sexual assault.,cbs,Negative
A177EXELDLWTWV,131459315949_10153987182875950,A viral Twitter campaign in the wake of Trump's lewd remarks led the actress to open up about her own sexual assault.,cbs,Negative
A2XFO0X6RCS98M,131459315949_10153987182875950,A viral Twitter campaign in the wake of Trump's lewd remarks led the actress to open up about her own sexual assault.,cbs,Negative
A177EXELDLWTWV,8304333127_10154842329773128,52% of HR professionals surveyed said political tensions in the workplace are greater than in previous election years.,wsj,Neutral
AJPQEZBVJXVE9,8304333127_10154842329773128,52% of HR professionals surveyed said political tensions in the workplace are greater than in previous election years.,wsj,Neutral
A1G187YBG0DVMQ,8304333127_10154842329773128,52% of HR professionals surveyed said political tensions in the workplace are greater than in previous election years.,wsj,Neutral
A1G187YBG0DVMQ,5550296508_10155577460681509,"BREAKING: Hillary Clinton will win New Mexico; Donald J. Trump  will win Missouri, CNN projects cnn.it/results #ElectionNight",cnn,Neutral
A3K2XQC4FITCNX,5550296508_10155577460681509,"BREAKING: Hillary Clinton will win New Mexico; Donald J. Trump  will win Missouri, CNN projects cnn.it/results #ElectionNight",cnn,Neutral
A18ABCQ0UCECNP,5550296508_10155577460681509,"BREAKING: Hillary Clinton will win New Mexico; Donald J. Trump  will win Missouri, CNN projects cnn.it/results #ElectionNight",cnn,Neutral
A1T79J0XQXDDGC,8304333127_10153545455133128,"Myanmar is poised to hold its fairest general election in decades later this year, but the main parties have yet to settle on presidential candidates.",wsj,Positive
A2XFO0X6RCS98M,8304333127_10153545455133128,"Myanmar is poised to hold its fairest general election in decades later this year, but the main parties have yet to settle on presidential candidates.",wsj,Negative
AGNJKSH5LFKXZ,8304333127_10153545455133128,"Myanmar is poised to hold its fairest general election in decades later this year, but the main parties have yet to settle on presidential candidates.",wsj,Positive
AURYD2FH3FUOQ,15704546335_10153836991401336,Do you agree with Hillary Clinton?,fox,Neutral
A2XFO0X6RCS98M,15704546335_10153836991401336,Do you agree with Hillary Clinton?,fox,Neutral
A177EXELDLWTWV,15704546335_10153836991401336,Do you agree with Hillary Clinton?,fox,Neutral
A2XFO0X6RCS98M,131459315949_10153782507555950,"Eric Trump discusses his father's fight with the parents of fallen soldier, U.S. Army Capt. Humayun Khan, and women being sexually harassed by former Fox News CEO Roger Ailes.",cbs,Negative
A1T79J0XQXDDGC,131459315949_10153782507555950,"Eric Trump discusses his father's fight with the parents of fallen soldier, U.S. Army Capt. Humayun Khan, and women being sexually harassed by former Fox News CEO Roger Ailes.",cbs,Neutral
A9KPCMO1J1LQF,131459315949_10153782507555950,"Eric Trump discusses his father's fight with the parents of fallen soldier, U.S. Army Capt. Humayun Khan, and women being sexually harassed by former Fox News CEO Roger Ailes.",cbs,Neutral
AGNJKSH5LFKXZ,131459315949_10154056231110950,"Donald J. Trump wins Wyoming, CBS News projects. #Election2016",cbs,Neutral
A1G187YBG0DVMQ,131459315949_10154056231110950,"Donald J. Trump wins Wyoming, CBS News projects. #Election2016",cbs,Neutral
A1SXSDLFB7ZLGQ,131459315949_10154056231110950,"Donald J. Trump wins Wyoming, CBS News projects. #Election2016",cbs,Positive
ARVXIBUCA8WDZ,13652355666_10153558739545667,Donald J. Trump vs. Bernie Sanders?,usatoday,Neutral
A33FA1VLSTBM74,13652355666_10153558739545667,Donald J. Trump vs. Bernie Sanders?,usatoday,Neutral
AEVU71Z2FDTUX,13652355666_10153558739545667,Donald J. Trump vs. Bernie Sanders?,usatoday,Neutral
A1HSHK6YKJUSL1,5550296508_10155073519871509,"U.S. Senator Tim Kaine was governor of Virginia when the Virginia Tech shooting occurred, and his advocacy for gun control fits in with the Hillary Clinton camp.",cnn,Positive
AEVU71Z2FDTUX,5550296508_10155073519871509,"U.S. Senator Tim Kaine was governor of Virginia when the Virginia Tech shooting occurred, and his advocacy for gun control fits in with the Hillary Clinton camp.",cnn,Neutral
A2XFO0X6RCS98M,5550296508_10155073519871509,"U.S. Senator Tim Kaine was governor of Virginia when the Virginia Tech shooting occurred, and his advocacy for gun control fits in with the Hillary Clinton camp.",cnn,Positive
A1U5BE8XJRXKW3,131459315949_10153151596005950,Just in case you've been dreaming of a Trump-Brady ticket...,cbs,Neutral
A9KPCMO1J1LQF,131459315949_10153151596005950,Just in case you've been dreaming of a Trump-Brady ticket...,cbs,Neutral
AB7X6SZYIH195,131459315949_10153151596005950,Just in case you've been dreaming of a Trump-Brady ticket...,cbs,Positive
AEVU71Z2FDTUX,15704546335_10153516587241336,"""If you were negotiating a deal with Donald - and I've seen him - he would have taken that piece of paper and thrown it in your face and said, 'Go to hell.'"" Do you agree with former New York City Mayor Rudy Giuliani that Donald J. Trump would have negotiated a better deal with Iran than Secretary of State John Kerry?",fox,Negative
AGNJKSH5LFKXZ,15704546335_10153516587241336,"""If you were negotiating a deal with Donald - and I've seen him - he would have taken that piece of paper and thrown it in your face and said, 'Go to hell.'"" Do you agree with former New York City Mayor Rudy Giuliani that Donald J. Trump would have negotiated a better deal with Iran than Secretary of State John Kerry?",fox,Negative
A1T79J0XQXDDGC,15704546335_10153516587241336,"""If you were negotiating a deal with Donald - and I've seen him - he would have taken that piece of paper and thrown it in your face and said, 'Go to hell.'"" Do you agree with former New York City Mayor Rudy Giuliani that Donald J. Trump would have negotiated a better deal with Iran than Secretary of State John Kerry?",fox,Neutral
A2HVG934DIDSXQ,131459315949_10153503319615950,Ivanka Trump already shared a sweet peek at her baby boy on Instagram:,cbs,Positive
A2XFO0X6RCS98M,131459315949_10153503319615950,Ivanka Trump already shared a sweet peek at her baby boy on Instagram:,cbs,Neutral
A2BSF1ESD5L16C,131459315949_10153503319615950,Ivanka Trump already shared a sweet peek at her baby boy on Instagram:,cbs,Positive
A2BSF1ESD5L16C,131459315949_10153959369120950,"Women are to be championed and revered, not objectified, said House Speaker Paul Ryan. But Trump isn't giving in to criticism.Continuing coverage on CBSN: ",cbs,Negative
A3CPL5WWI6KWLF,131459315949_10153959369120950,"Women are to be championed and revered, not objectified, said House Speaker Paul Ryan. But Trump isn't giving in to criticism.Continuing coverage on CBSN: ",cbs,Negative
A2XFO0X6RCS98M,131459315949_10153959369120950,"Women are to be championed and revered, not objectified, said House Speaker Paul Ryan. But Trump isn't giving in to criticism.Continuing coverage on CBSN: ",cbs,Neutral
A177EXELDLWTWV,8304333127_10154028821198128,"In the two years between resigning as secretary of state and launching her presidential campaign, Hillary Clinton personally received $4.1 million in fees from financial institutions for closed-door talks that attendees described as friendly and light.",wsj,Negative
A22RHH2RPR3QIN,8304333127_10154028821198128,"In the two years between resigning as secretary of state and launching her presidential campaign, Hillary Clinton personally received $4.1 million in fees from financial institutions for closed-door talks that attendees described as friendly and light.",wsj,Positive
